"App name","Time","Duration","day","hour","type","dev","student"
"firefox",12:04:35,0,1,12,"Internet","Komputer","Student 3"
"firefox",12:15:24,3.009,1,12,"Internet","Komputer","Student 3"
"firefox",12:37:38,13.053,1,12,"Internet","Komputer","Student 3"
"firefox",12:11:14,12.463322315869,1,12,"Internet","Komputer","Student 3"
"firefox",12:03:46,34.276770050738,1,12,"Internet","Komputer","Student 3"
"Spotify",12:06:42,0,1,12,"Rozrywka","Komputer","Student 3"
"firefox",12:07:58,5.94388025187589,1,12,"Internet","Komputer","Student 3"
"firefox",12:21:55,3.017,1,12,"Internet","Komputer","Student 3"
"firefox",12:02:31,54.198,1,12,"Internet","Komputer","Student 3"
"firefox",12:15:08,4.78016546316529,1,12,"Internet","Komputer","Student 3"
"firefox",12:15:08,5.018,1,12,"Internet","Komputer","Student 3"
"Gnome-terminal",12:15:45,0,1,12,"Praca","Komputer","Student 3"
"IntelliJ IDEA",12:24:29,3.71694129213925,1,12,"Praca","Komputer","Student 3"
"RStudio",12:24:29,4.013,1,12,"Praca","Komputer","Student 3"
"firefox",12:30:03,54.9076327589955,1,12,"Internet","Komputer","Student 3"
"IntelliJ IDEA",12:06:18,15.5965194731567,1,12,"Internet","Komputer","Student 3"
"Spotify",12:38:15,26.348188138973,1,12,"Rozrywka","Komputer","Student 3"
"firefox",12:07:16,40.15,1,12,"Internet","Komputer","Student 3"
"RStudio",12:38:14,0,1,12,"Praca","Komputer","Student 3"
"firefox",12:34:15,195.68,1,12,"Internet","Komputer","Student 3"
"Evince",13:24:55,10.0343979653474,1,13,"Inne","Komputer","Student 3"
"firefox",13:37:32,12.2744557113597,1,13,"Internet","Komputer","Student 3"
"teams-for-linux",13:24:00,3.79789770077169,1,13,"Praca","Komputer","Student 3"
"firefox",13:31:50,0,1,13,"Internet","Komputer","Student 3"
"firefox",13:26:27,1.012,1,13,"Internet","Komputer","Student 3"
"firefox",13:26:46,39.109,1,13,"Internet","Komputer","Student 3"
"firefox",14:47:50,0.902706022939299,1,14,"Internet","Komputer","Student 3"
"firefox",14:21:12,6.93080941894292,1,14,"Internet","Komputer","Student 3"
"firefox",14:23:54,4.95756903215221,1,14,"Internet","Komputer","Student 3"
"firefox",14:23:45,1.98430989225991,1,14,"Internet","Komputer","Student 3"
"org.gnome.Nautilus",14:58:36,1.8187157556423,1,14,"Inne","Komputer","Student 3"
"firefox",14:45:45,7.40439813894499,1,14,"Internet","Komputer","Student 3"
"org.gnome.Nautilus",14:58:48,0,1,14,"Inne","Komputer","Student 3"
"firefox",14:20:36,3.47617808135047,1,14,"Internet","Komputer","Student 3"
"firefox",14:23:44,0,1,14,"Internet","Komputer","Student 3"
"Spotify",14:21:20,132.001447223692,1,14,"Rozrywka","Komputer","Student 3"
"org.gnome.Nautilus",14:58:48,0,1,14,"Inne","Komputer","Student 3"
"firefox",15:18:26,16.4424388258348,1,15,"Internet","Komputer","Student 3"
"firefox",15:31:22,0,1,15,"Internet","Komputer","Student 3"
"firefox",15:50:46,0.875553493858732,1,15,"Internet","Komputer","Student 3"
"libreoffice-writer",15:31:23,0,1,15,"Praca","Komputer","Student 3"
"IntelliJ IDEA",15:05:09,0.993599333270174,1,15,"Internet","Komputer","Student 3"
"firefox",15:27:44,11.8608761810202,1,15,"Internet","Komputer","Student 3"
"firefox",15:12:05,1.85674381653969,1,15,"Internet","Komputer","Student 3"
"org.gnome.Nautilus",15:03:21,0,1,15,"Inne","Komputer","Student 3"
"firefox",15:42:13,100.322,1,15,"Internet","Komputer","Student 3"
"firefox",15:36:59,22.1144828144646,1,15,"Internet","Komputer","Student 3"
"IntelliJ IDEA",15:36:44,1.79680394012797,1,15,"Praca","Komputer","Student 3"
"firefox",15:28:59,0,1,15,"Internet","Komputer","Student 3"
"IntelliJ IDEA",15:15:52,3.41261475799173,1,15,"Internet","Komputer","Student 3"
"firefox",15:00:30,1.98275462717246,1,15,"Internet","Komputer","Student 3"
"firefox",15:48:09,13.3839707219758,1,15,"Internet","Komputer","Student 3"
"libreoffice-writer",15:42:17,17.072,1,15,"Praca","Komputer","Student 3"
"firefox",15:09:15,0,1,15,"Internet","Komputer","Student 3"
"firefox",15:47:21,4.12888443381477,1,15,"Internet","Komputer","Student 3"
"libreoffice-writer",15:19:19,84.1826988001117,1,15,"Praca","Komputer","Student 3"
"firefox",15:39:54,0,1,15,"Internet","Komputer","Student 3"
"firefox",15:28:22,0,1,15,"Internet","Komputer","Student 3"
"firefox",15:11:54,9.87677660042509,1,15,"Internet","Komputer","Student 3"
"firefox",15:36:18,3.016,1,15,"Internet","Komputer","Student 3"
"firefox",15:30:43,2.93370685767108,1,15,"Internet","Komputer","Student 3"
"firefox",15:28:50,0,1,15,"Internet","Komputer","Student 3"
"firefox",15:11:54,10.042,1,15,"Internet","Komputer","Student 3"
"libreoffice-writer",15:36:56,0,1,15,"Praca","Komputer","Student 3"
"org.gnome.Nautilus",15:07:46,3.021,1,15,"Inne","Komputer","Student 3"
"firefox",15:39:56,135.523,1,15,"Internet","Komputer","Student 3"
"firefox",15:51:00,3.7633506868653,1,15,"Internet","Komputer","Student 3"
"firefox",15:58:24,0,1,15,"Internet","Komputer","Student 3"
"libreoffice-calc",15:11:32,0,1,15,"Praca","Komputer","Student 3"
"firefox",15:28:01,14.052,1,15,"Internet","Komputer","Student 3"
"gnome-text-editor",16:24:19,8.025,1,16,"Praca","Komputer","Student 3"
"firefox",16:49:06,1.01126868328156,1,16,"Internet","Komputer","Student 3"
"gnome-text-editor",16:27:22,0,1,16,"Praca","Komputer","Student 3"
"firefox",16:37:28,29.9042472254505,1,16,"Internet","Komputer","Student 3"
"firefox",16:26:37,40.158,1,16,"Internet","Komputer","Student 3"
"firefox",16:09:20,0.981000930217421,1,16,"Internet","Komputer","Student 3"
"gnome-text-editor",16:25:02,1.895732059725,1,16,"Praca","Komputer","Student 3"
"firefox",16:37:24,1.006,1,16,"Internet","Komputer","Student 3"
"org.gnome.Nautilus",16:37:59,0,1,16,"Inne","Komputer","Student 3"
"firefox",16:49:11,23.9354866072743,1,16,"Internet","Komputer","Student 3"
"firefox",16:31:36,0.982893838866716,1,16,"Internet","Komputer","Student 3"
"org.gnome.Nautilus",16:37:59,0,1,16,"Inne","Komputer","Student 3"
"gnome-text-editor",16:28:04,3.016,1,16,"Praca","Komputer","Student 3"
"firefox",16:23:47,0,1,16,"Internet","Komputer","Student 3"
"gnome-text-editor",16:21:55,65.6220383155307,1,16,"Praca","Komputer","Student 3"
"firefox",16:37:20,0,1,16,"Internet","Komputer","Student 3"
"firefox",16:27:37,1.012,1,16,"Internet","Komputer","Student 3"
"firefox",16:17:03,2.00901933055446,1,16,"Internet","Komputer","Student 3"
"firefox",17:53:29,2.7346373253916,1,17,"Internet","Komputer","Student 3"
"firefox",17:58:11,18.049,1,17,"Internet","Komputer","Student 3"
"firefox",17:55:06,42.7338361704223,1,17,"Internet","Komputer","Student 3"
"firefox",17:45:29,12.055,1,17,"Internet","Komputer","Student 3"
"firefox",17:36:04,2.97453637711799,1,17,"Internet","Komputer","Student 3"
"IntelliJ IDEA",17:55:44,9.25093916659628,1,17,"Praca","Komputer","Student 3"
"firefox",17:56:02,2.014,1,17,"Internet","Komputer","Student 3"
"firefox",17:25:41,1.87132646739122,1,17,"Internet","Komputer","Student 3"
"firefox",17:42:41,1.84712657783018,1,17,"Internet","Komputer","Student 3"
"firefox",17:32:53,23.095,1,17,"Internet","Komputer","Student 3"
"IntelliJ IDEA",17:59:06,78.9428439586485,1,17,"Praca","Komputer","Student 3"
"firefox",17:46:58,0,1,17,"Internet","Komputer","Student 3"
"firefox",17:46:30,0,1,17,"Internet","Komputer","Student 3"
"firefox",17:42:31,2.006,1,17,"Internet","Komputer","Student 3"
"firefox",17:53:33,0,1,17,"Internet","Komputer","Student 3"
"firefox",17:07:36,3.013,1,17,"Internet","Komputer","Student 3"
"firefox",17:42:44,18.3159100616316,1,17,"Internet","Komputer","Student 3"
"firefox",17:46:31,3.42138310898675,1,17,"Internet","Komputer","Student 3"
"org.gnome.Nautilus",17:50:10,3.63433287210105,1,17,"Inne","Komputer","Student 3"
"firefox",17:54:40,22.09,1,17,"Internet","Komputer","Student 3"
"firefox",17:53:38,57.2750633199065,1,17,"Internet","Komputer","Student 3"
"firefox",17:53:34,2.94605941302238,1,17,"Internet","Komputer","Student 3"
"firefox",17:36:17,7.023,1,17,"Internet","Komputer","Student 3"
"firefox",17:50:57,2.014,1,17,"Internet","Komputer","Student 3"
"firefox",17:55:53,1.014,1,17,"Internet","Komputer","Student 3"
"firefox",17:05:39,116.237,1,17,"Internet","Komputer","Student 3"
"firefox",18:47:29,1.011,1,18,"Internet","Komputer","Student 3"
"firefox",18:39:19,20.713845774352,1,18,"Internet","Komputer","Student 3"
"firefox",18:33:10,13.039,1,18,"Internet","Komputer","Student 3"
"firefox",18:11:17,20.0513572834551,1,18,"Internet","Komputer","Student 3"
"firefox",18:21:31,8.027,1,18,"Internet","Komputer","Student 3"
"firefox",18:28:18,9.51111998635577,1,18,"Internet","Komputer","Student 3"
"firefox",18:11:45,0,1,18,"Internet","Komputer","Student 3"
"IntelliJ IDEA",18:38:14,19.093458107834,1,18,"Internet","Komputer","Student 3"
"firefox",18:11:54,0.917997748760786,1,18,"Internet","Komputer","Student 3"
"firefox",18:13:48,47.143,1,18,"Internet","Komputer","Student 3"
"firefox",18:20:35,15.6538801211378,1,18,"Internet","Komputer","Student 3"
"firefox",18:10:56,7.46661258538861,1,18,"Internet","Komputer","Student 3"
"firefox",18:14:42,13.047,1,18,"Internet","Komputer","Student 3"
"IntelliJ IDEA",18:48:20,0.872918774638458,1,18,"Internet","Komputer","Student 3"
"firefox",18:46:08,1.87023500698935,1,18,"Internet","Komputer","Student 3"
"firefox",18:50:55,1368.264,1,18,"Internet","Komputer","Student 3"
"firefox",18:11:46,6.47121888083671,1,18,"Internet","Komputer","Student 3"
"firefox",18:25:17,21.072,1,18,"Internet","Komputer","Student 3"
"firefox",18:34:35,2.94545200966056,1,18,"Internet","Komputer","Student 3"
"firefox",18:11:46,6.61908421037367,1,18,"Internet","Komputer","Student 3"
"firefox",18:40:32,59.3118242096287,1,18,"Internet","Komputer","Student 3"
"firefox",18:50:55,1135.10901349618,1,18,"Internet","Komputer","Student 3"
"firefox",18:33:08,1.011,1,18,"Internet","Komputer","Student 3"
"firefox",18:30:59,21.6114974646735,1,18,"Internet","Komputer","Student 3"
"firefox",18:46:11,48.6123007378973,1,18,"Internet","Komputer","Student 3"
"firefox",19:54:30,4.29829778960982,1,19,"Internet","Komputer","Student 3"
"RStudio",19:46:19,0.963938477512728,1,19,"Praca","Komputer","Student 3"
"Spotify",19:46:46,0,1,19,"Rozrywka","Komputer","Student 3"
"GitHub Desktop",19:52:24,0,1,19,"Praca","Komputer","Student 3"
"org.gnome.Nautilus",19:50:22,0,1,19,"Inne","Komputer","Student 3"
"IntelliJ IDEA",19:52:25,0.9418730431819,1,19,"Praca","Komputer","Student 3"
"firefox",19:26:10,6.6579562782695,1,19,"Internet","Komputer","Student 3"
"Gnome-terminal",19:28:12,2.9664157490314,1,19,"Praca","Komputer","Student 3"
"RStudio",19:40:43,4.016,1,19,"Praca","Komputer","Student 3"
"org.gnome.Nautilus",19:50:40,5.025,1,19,"Inne","Komputer","Student 3"
"IntelliJ IDEA",19:32:49,40.8346829584747,1,19,"Praca","Komputer","Student 3"
"firefox",19:54:39,0,1,19,"Internet","Komputer","Student 3"
"IntelliJ IDEA",19:46:28,0,1,19,"Praca","Komputer","Student 3"
"firefox",19:35:06,0,1,19,"Internet","Komputer","Student 3"
"firefox",19:19:32,1.015,1,19,"Internet","Komputer","Student 3"
"org.gnome.Nautilus",19:50:53,8.67294361940897,1,19,"Inne","Komputer","Student 3"
"org.gnome.Nautilus",19:16:52,0.951493827757938,1,19,"Inne","Komputer","Student 3"
"Spotify",19:52:41,22.13995513243,1,19,"Rozrywka","Komputer","Student 3"
"Spotify",19:52:41,23.8801038258609,1,19,"Rozrywka","Komputer","Student 3"
"firefox",19:48:32,1.98760949358121,1,19,"Internet","Komputer","Student 3"
"RStudio",19:18:30,234.822,1,19,"Praca","Komputer","Student 3"
"org.gnome.Nautilus",19:16:45,0.991177284483239,1,19,"Inne","Komputer","Student 3"
"org.gnome.Nautilus",19:50:19,0,1,19,"Inne","Komputer","Student 3"
"firefox",19:28:24,0,1,19,"Internet","Komputer","Student 3"
"IntelliJ IDEA",19:33:42,2.83440309928304,1,19,"Praca","Komputer","Student 3"
"org.gnome.Nautilus",19:50:37,1.013,1,19,"Inne","Komputer","Student 3"
"IntelliJ IDEA",19:27:01,0,1,19,"Internet","Komputer","Student 3"
"gnome-text-editor",19:51:03,5.75532736898751,1,19,"Praca","Komputer","Student 3"
"IntelliJ IDEA",19:46:44,0.961739194741845,1,19,"Praca","Komputer","Student 3"
"GitHub Desktop",19:51:45,16.045,1,19,"Praca","Komputer","Student 3"
"org.gnome.Nautilus",19:28:25,0,1,19,"Inne","Komputer","Student 3"
"IntelliJ IDEA",19:33:32,8.44721906033254,1,19,"Praca","Komputer","Student 3"
"firefox",20:15:59,0,1,20,"Internet","Komputer","Student 3"
"firefox",20:30:34,27.075,1,20,"Internet","Komputer","Student 3"
"firefox",20:44:09,1.98787379839243,1,20,"Internet","Komputer","Student 3"
"firefox",20:36:04,9.54159391869858,1,20,"Internet","Komputer","Student 3"
"firefox",20:22:51,10.9757838191682,1,20,"Internet","Komputer","Student 3"
"firefox",20:23:21,14.5284126226877,1,20,"Internet","Komputer","Student 3"
"firefox",20:29:09,0,1,20,"Internet","Komputer","Student 3"
"firefox",20:19:29,1.82715451462515,1,20,"Internet","Komputer","Student 3"
"firefox",20:38:42,9.50757047975028,1,20,"Internet","Komputer","Student 3"
"firefox",20:39:28,28.075,1,20,"Internet","Komputer","Student 3"
"firefox",20:43:57,9.025,1,20,"Internet","Komputer","Student 3"
"firefox",20:02:44,0.996233901717234,1,20,"Internet","Komputer","Student 3"
"firefox",20:28:46,21.4611279516201,1,20,"Internet","Komputer","Student 3"
"firefox",20:41:19,6.96127254705364,1,20,"Internet","Komputer","Student 3"
"firefox",20:19:29,1.9537211705785,1,20,"Internet","Komputer","Student 3"
"IntelliJ IDEA",20:41:32,5.76654557710846,1,20,"Internet","Komputer","Student 3"
"firefox",20:45:08,0,1,20,"Internet","Komputer","Student 3"
"firefox",20:34:57,27.072,1,20,"Internet","Komputer","Student 3"
"firefox",20:29:32,14.1648436720023,1,20,"Internet","Komputer","Student 3"
"firefox",20:40:57,2.007,1,20,"Internet","Komputer","Student 3"
"firefox",20:41:05,9.77135678749706,1,20,"Internet","Komputer","Student 3"
"firefox",20:27:33,35.106,1,20,"Internet","Komputer","Student 3"
"firefox",20:41:16,0,1,20,"Internet","Komputer","Student 3"
"IntelliJ IDEA",20:40:41,14.2294179981423,1,20,"Internet","Komputer","Student 3"
"firefox",21:06:25,6.34447785482393,1,21,"Internet","Komputer","Student 3"
"firefox",21:20:45,29.103,1,21,"Internet","Komputer","Student 3"
"firefox",21:04:50,1.83343346989016,1,21,"Internet","Komputer","Student 3"
"firefox",21:20:45,28.2697959562647,1,21,"Internet","Komputer","Student 3"
"firefox",21:19:18,1.00428282648833,1,21,"Internet","Komputer","Student 3"
"firefox",21:20:24,20.066,1,21,"Internet","Komputer","Student 3"
"firefox",21:04:45,4.021,1,21,"Internet","Komputer","Student 3"
"firefox",21:03:05,31.116,1,21,"Internet","Komputer","Student 3"
"firefox",21:36:11,134.544,1,21,"Internet","Komputer","Student 3"
"firefox",21:16:56,30.135,1,21,"Internet","Komputer","Student 3"
"firefox",21:09:09,4.82999766759802,1,21,"Internet","Komputer","Student 3"
"firefox",21:38:29,18.8468241418013,1,21,"Internet","Komputer","Student 3"
"firefox",21:16:50,0,1,21,"Internet","Komputer","Student 3"
"firefox",21:16:31,0,1,21,"Internet","Komputer","Student 3"
"Gnome-terminal",21:06:20,0.95461169301857,1,21,"Praca","Komputer","Student 3"
"Gnome-terminal",21:06:23,0,1,21,"Praca","Komputer","Student 3"
"firefox",21:38:29,20.072,1,21,"Internet","Komputer","Student 3"
"firefox",22:36:49,104.517194739149,1,22,"Internet","Komputer","Student 3"
"org.gnome.Nautilus",22:13:58,2.017,1,22,"Inne","Komputer","Student 3"
"org.gnome.Nautilus",22:14:01,0,1,22,"Inne","Komputer","Student 3"
"firefox",22:23:57,4.76272307547759,1,22,"Internet","Komputer","Student 3"
"Spotify",22:11:21,14.6079868249562,1,22,"Rozrywka","Komputer","Student 3"
"RStudio",22:38:44,348.556721392274,1,22,"Praca","Komputer","Student 3"
"IntelliJ IDEA",22:25:55,132.141604825184,1,22,"Praca","Komputer","Student 3"
"GitHub Desktop",22:18:18,15.8620235128117,1,22,"Praca","Komputer","Student 3"
"org.gnome.Nautilus",22:13:31,6.37528582992919,1,22,"Inne","Komputer","Student 3"
"firefox",22:29:07,0.984784818589781,1,22,"Internet","Komputer","Student 3"
"IntelliJ IDEA",22:13:05,0,1,22,"Praca","Komputer","Student 3"
"firefox",22:21:00,0,1,22,"Internet","Komputer","Student 3"
"IntelliJ IDEA",22:18:36,130.019905128777,1,22,"Praca","Komputer","Student 3"
"IntelliJ IDEA",22:38:44,298.34080049073,1,22,"Praca","Komputer","Student 3"
"RStudio",22:14:29,17.053,1,22,"Praca","Komputer","Student 3"
"Gnome-terminal",22:13:05,0,1,22,"Praca","Komputer","Student 3"
"firefox",23:46:14,32.098,1,23,"Internet","Komputer","Student 3"
"firefox",23:21:52,205.823,1,23,"Internet","Komputer","Student 3"
"firefox",23:45:15,41.173,1,23,"Internet","Komputer","Student 3"
"firefox",23:27:12,15.068,1,23,"Internet","Komputer","Student 3"
"firefox",23:19:45,12.4173060554116,1,23,"Internet","Komputer","Student 3"
"firefox",23:31:14,114.426,1,23,"Internet","Komputer","Student 3"
"firefox",23:21:52,186.341963441282,1,23,"Internet","Komputer","Student 3"
"firefox",23:44:04,7.015,1,23,"Internet","Komputer","Student 3"
"firefox",23:28:27,19.3866245645196,1,23,"Internet","Komputer","Student 3"
"firefox",23:21:18,3.73471514806757,1,23,"Internet","Komputer","Student 3"
"firefox",23:27:12,13.5838104144843,1,23,"Internet","Komputer","Student 3"
"IntelliJ IDEA",17:59:06,78.9428439586485,2,17,"Praca","Komputer","Student 3"
"firefox",17:59:04,0.953934057715139,2,17,"Internet","Komputer","Student 3"
"IntelliJ IDEA",17:57:22,89.7404589927676,2,17,"Praca","Komputer","Student 3"
"firefox",17:57:15,4.60782341653106,2,17,"Internet","Komputer","Student 3"
"Spotify",17:57:10,3.80407371561045,2,17,"Rozrywka","Komputer","Student 3"
"firefox",17:55:57,63.2527403518625,2,17,"Internet","Komputer","Student 3"
"firefox",17:55:55,0.911852664897498,2,17,"Internet","Komputer","Student 3"
"IntelliJ IDEA",17:55:44,9.25093916659628,2,17,"Praca","Komputer","Student 3"
"IntelliJ IDEA",17:53:17,136.960909082596,2,17,"Praca","Komputer","Student 3"
"IntelliJ IDEA",17:53:08,3.76160373083316,2,17,"Praca","Komputer","Student 3"
"org.gnome.Nautilus",17:53:06,0,2,17,"Inne","Komputer","Student 3"
"Spotify",17:52:16,47.4610997612625,2,17,"Rozrywka","Komputer","Student 3"
"org.gnome.Nautilus",17:52:12,0,2,17,"Inne","Komputer","Student 3"
"IntelliJ IDEA",17:51:00,64.7841219240211,2,17,"Praca","Komputer","Student 3"
"IntelliJ IDEA",17:50:54,4.93802830229267,2,17,"Praca","Komputer","Student 3"
"IntelliJ IDEA",17:50:47,5.96221294084282,2,17,"Praca","Komputer","Student 3"
"IntelliJ IDEA",17:50:46,0,2,17,"Praca","Komputer","Student 3"
"IntelliJ IDEA",17:50:33,11.4532935646646,2,17,"Praca","Komputer","Student 3"
"IntelliJ IDEA",17:50:27,2.90656091029546,2,17,"Praca","Komputer","Student 3"
"org.gnome.Nautilus",17:50:26,0,2,17,"Inne","Komputer","Student 3"
"org.gnome.Nautilus",17:50:25,0,2,17,"Inne","Komputer","Student 3"
"org.gnome.Nautilus",17:50:18,5.46364519351325,2,17,"Inne","Komputer","Student 3"
"org.gnome.Nautilus",17:50:17,0,2,17,"Inne","Komputer","Student 3"
"org.gnome.Nautilus",17:50:15,0.991685079268087,2,17,"Inne","Komputer","Student 3"
"org.gnome.Nautilus",17:50:10,3.68791599457781,2,17,"Inne","Komputer","Student 3"
"org.gnome.Nautilus",17:50:06,2.91439590737969,2,17,"Inne","Komputer","Student 3"
"IntelliJ IDEA",17:50:02,1.99648467275938,2,17,"Praca","Komputer","Student 3"
"Spotify",17:50:01,0,2,17,"Rozrywka","Komputer","Student 3"
"org.gnome.Nautilus",17:49:58,0,2,17,"Inne","Komputer","Student 3"
"firefox",17:48:24,87.6654222478111,2,17,"Internet","Komputer","Student 3"
"firefox",17:48:19,3.89948378658723,2,17,"Internet","Komputer","Student 3"
"firefox",17:48:16,1.9143614133521,2,17,"Internet","Komputer","Student 3"
"firefox",17:48:15,0,2,17,"Internet","Komputer","Student 3"
"firefox",17:48:10,3.76888908434776,2,17,"Internet","Komputer","Student 3"
"firefox",17:48:09,0,2,17,"Internet","Komputer","Student 3"
"firefox",17:47:51,16.284537428082,2,17,"Internet","Komputer","Student 3"
"firefox",17:47:19,29.2856471287552,2,17,"Internet","Komputer","Student 3"
"firefox",17:47:03,12.7205881769829,2,17,"Internet","Komputer","Student 3"
"firefox",17:47:00,1.93464880322898,2,17,"Internet","Komputer","Student 3"
"firefox",17:46:59,0,2,17,"Internet","Komputer","Student 3"
"firefox",17:46:58,0,2,17,"Internet","Komputer","Student 3"
"firefox",17:46:57,0,2,17,"Internet","Komputer","Student 3"
"firefox",17:46:53,2.89903063378811,2,17,"Internet","Komputer","Student 3"
"firefox",17:46:45,6.94980077851703,2,17,"Internet","Komputer","Student 3"
"firefox",17:46:42,1.91946106431759,2,17,"Internet","Komputer","Student 3"
"firefox",17:46:36,4.76552880810713,2,17,"Internet","Komputer","Student 3"
"firefox",17:46:31,3.65883493947587,2,17,"Internet","Komputer","Student 3"
"firefox",17:46:30,0,2,17,"Internet","Komputer","Student 3"
"firefox",17:46:25,3.66459676269297,2,17,"Internet","Komputer","Student 3"
"firefox",17:45:52,31.4930958981378,2,17,"Internet","Komputer","Student 3"
"firefox",17:45:48,2.76342430216698,2,17,"Internet","Komputer","Student 3"
"firefox",17:45:46,0.940757276561204,2,17,"Internet","Komputer","Student 3"
"firefox",17:45:42,2.9015078491006,2,17,"Internet","Komputer","Student 3"
"firefox",17:45:29,11.0649700364093,2,17,"Internet","Komputer","Student 3"
"firefox",17:45:03,23.0373795730999,2,17,"Internet","Komputer","Student 3"
"firefox",17:45:02,0,2,17,"Internet","Komputer","Student 3"
"firefox",17:44:59,1.95519623607974,2,17,"Internet","Komputer","Student 3"
"firefox",17:43:09,103.151246938844,2,17,"Internet","Komputer","Student 3"
"firefox",17:43:07,0.986198881352134,2,17,"Internet","Komputer","Student 3"
"firefox",17:43:05,0.963265029189643,2,17,"Internet","Komputer","Student 3"
"firefox",17:42:44,18.3159100616316,2,17,"Internet","Komputer","Student 3"
"firefox",17:42:41,1.84712657783018,2,17,"Internet","Komputer","Student 3"
"firefox",17:42:39,0.911087702527922,2,17,"Internet","Komputer","Student 3"
"firefox",17:42:37,0.929455644018017,2,17,"Internet","Komputer","Student 3"
"firefox",17:42:34,1.97824588925582,2,17,"Internet","Komputer","Student 3"
"firefox",17:42:31,1.98010764685781,2,17,"Internet","Komputer","Student 3"
"firefox",17:42:29,0.979815074161626,2,17,"Internet","Komputer","Student 3"
"org.gnome.Nautilus",17:42:16,9.76640878219306,2,17,"Inne","Komputer","Student 3"
"IntelliJ IDEA",17:42:03,11.4794713125593,2,17,"Praca","Komputer","Student 3"
"IntelliJ IDEA",17:42:01,0.983625212450162,2,17,"Praca","Komputer","Student 3"
"org.gnome.Nautilus",17:41:56,3.89058598508239,2,17,"Inne","Komputer","Student 3"
"org.gnome.Nautilus",17:41:49,5.88630250985166,2,17,"Inne","Komputer","Student 3"
"org.gnome.Nautilus",17:41:42,5.81621511644833,2,17,"Inne","Komputer","Student 3"
"Spotify",17:41:41,0,2,17,"Rozrywka","Komputer","Student 3"
"org.gnome.Nautilus",17:41:31,5.82330235741152,2,17,"Inne","Komputer","Student 3"
"org.gnome.Nautilus",17:41:30,0,2,17,"Inne","Komputer","Student 3"
"org.gnome.Nautilus",17:41:27,1.85543121942272,2,17,"Inne","Komputer","Student 3"
"IntelliJ IDEA",17:40:56,22.7348546849051,2,17,"Praca","Komputer","Student 3"
"Spotify",17:38:49,123.996523363967,2,17,"Rozrywka","Komputer","Student 3"
